ProductID,Date,Zip,Units,Revenue,Country
908,5/5/2014,12681,1,220.45,Germany
1013,5/5/2014,13088,1,104.95,Germany
1212,5/5/2014,12351,1,482.95,Germany
465,5/5/2014,12249,1,1181.20,Germany
2399,5/5/2014,12681,1,135.98,Germany
2403,5/6/2014,13509,1,135.98,Germany
781,5/6/2014,10777,1,129.68,Germany
1177,5/6/2014,12351,1,251.95,Germany
2403,5/6/2014,10245,1,135.98,Germany
993,5/6/2014,13587,1,432.60,Germany
1714,5/6/2014,12249,1,115.45,Germany
782,5/6/2014,10777,1,129.68,Germany
506,5/7/2014,10825,1,1359.70,Germany
506,5/7/2014,12629,1,1359.70,Germany
465,5/7/2014,20255,1,1181.20,Germany
1177,5/28/2014,10829,1,262.45,Germany
1027,6/3/2014,12249,1,1233.70,Germany
1566,6/3/2014,10777,1,377.95,Germany
209,6/4/2014,10557,1,1601.20,Germany
2083,6/4/2014,12439,1,461.95,Germany
1177,6/4/2014,12249,1,288.70,Germany
2367,6/4/2014,10247,1,498.23,Germany
407,6/4/2014,13439,1,1708.82,Germany
2403,6/4/2014,10717,1,135.98,Germany
2369,6/4/2014,12627,1,450.98,Germany
1176,6/4/2014,13509,1,614.20,Germany
1028,6/4/2014,13353,1,1123.45,Germany
506,6/5/2014,12351,1,1359.70,Germany
561,6/5/2014,13509,1,745.45,Germany
720,6/5/2014,13505,1,104.95,Germany
1707,6/5/2014,14059,1,131.20,Germany
465,6/5/2014,20537,1,1181.20,Germany
589,3/25/2014,53949,1,850.45,Germany
451,3/25/2014,49477,1,963.32,Germany
506,3/25/2014,59227,1,1359.70,Germany
507,3/25/2014,45891,1,2047.45,Germany
1176,3/25/2014,53123,1,614.20,Germany
1634,3/25/2014,48485,1,351.70,Germany
2269,3/25/2014,53332,1,393.23,Germany
115,3/25/2014,48369,1,926.63,Germany
449,3/25/2014,49549,1,1070.95,Germany
2350,3/25/2014,53119,1,414.23,Germany
640,3/25/2014,53173,1,813.70,Germany
1889,3/25/2014,45663,1,656.20,Germany
471,3/26/2014,45659,1,958.07,Germany
506,3/26/2014,52441,1,1359.70,Germany
927,3/26/2014,52391,1,603.23,Germany
656,3/26/2014,59399,1,913.45,Germany
792,3/26/2014,46397,1,73.45,Germany
205,3/26/2014,45661,1,1144.45,Germany
1013,3/26/2014,45699,1,104.95,Germany
791,3/26/2014,46397,1,73.45,Germany
1906,3/26/2014,45661,1,761.20,Germany
558,3/26/2014,53225,1,1522.45,Germany
1177,3/26/2014,46419,1,272.95,Germany
451,3/26/2014,53332,1,963.32,Germany
506,3/26/2014,52428,1,1359.70,Germany
1013,3/27/2014,52388,1,104.95,Germany
428,3/27/2014,53902,1,1196.95,Germany
506,3/27/2014,49549,1,1359.70,Germany
202,5/31/2014,52441,1,1443.70,Germany
461,5/31/2014,52388,1,1220.57,Germany
506,5/31/2014,48163,1,1359.70,Germany
507,5/31/2014,53119,1,2047.45,Germany
209,5/31/2014,45659,1,1601.20,Germany
282,5/31/2014,53340,1,1207.24,Germany
308,5/31/2014,53340,2,2519.48,Germany
407,5/31/2014,53940,1,1708.82,Germany
451,5/31/2014,53175,1,963.32,Germany
506,5/31/2014,48496,1,1359.70,Germany
555,5/31/2014,53340,1,929.20,Germany
820,5/31/2014,52441,1,1049.95,Germany
1155,5/31/2014,53119,1,629.95,Germany
1177,5/31/2014,45701,1,278.20,Germany
449,5/31/2014,53639,1,1070.95,Germany
465,5/31/2014,45659,1,1181.20,Germany
506,5/31/2014,53332,1,1359.70,Germany
900,5/31/2014,53844,1,304.45,Germany
1906,5/31/2014,52388,1,708.70,Germany
209,5/31/2014,48431,1,1601.20,Germany
506,5/31/2014,52441,1,1359.70,Germany
183,6/7/2014,53340,1,795.38,Germany
2399,6/7/2014,52538,1,135.98,Germany
1120,6/9/2014,46282,1,241.45,Germany
1982,6/9/2014,53179,1,398.95,Germany
465,6/9/2014,53340,1,1181.20,Germany
1013,6/9/2014,46354,1,104.95,Germany
2100,6/9/2014,53639,1,414.70,Germany
567,6/9/2014,53804,1,853.07,Germany
829,6/9/2014,53332,1,314.95,Germany
2269,6/9/2014,53639,1,393.23,Germany
1832,6/9/2014,53809,1,367.45,Germany
2099,6/9/2014,53225,1,577.45,Germany
2360,6/9/2014,52538,1,613.73,Germany
465,6/10/2014,53225,1,1181.20,Germany
1053,6/10/2014,53173,1,346.45,Germany
461,6/20/2014,59387,1,1220.57,Germany
449,6/20/2014,45657,1,1070.95,Germany
1011,6/20/2014,53925,1,293.95,Germany
465,6/20/2014,52538,1,1181.20,Germany
465,6/20/2014,53332,1,1181.20,Germany
506,6/20/2014,48432,1,1359.70,Germany
585,6/21/2014,45966,1,419.95,Germany
1908,5/31/2014,46414,1,446.20,Germany
397,5/31/2014,53340,1,1496.20,Germany
465,5/31/2014,52441,1,1181.20,Germany
506,5/31/2014,52388,1,1359.70,Germany
820,5/31/2014,53123,1,1049.95,Germany
909,5/31/2014,53227,1,246.70,Germany
16,5/31/2014,53840,1,711.38,Germany
407,5/31/2014,45739,1,1708.82,Germany
407,5/31/2014,46397,1,1708.82,Germany
465,5/31/2014,32120,1,1181.20,Germany
570,5/31/2014,53119,1,614.20,Germany
826,5/31/2014,45663,1,1259.48,Germany
925,5/31/2014,53340,1,314.95,Germany
1011,5/31/2014,46397,1,293.95,Germany
1013,5/31/2014,48159,2,209.90,Germany
1011,6/2/2014,48165,1,293.95,Germany
560,6/2/2014,45768,1,700.82,Germany
2275,6/2/2014,53639,1,445.73,Germany
407,6/2/2014,45721,1,1708.82,Germany
2269,6/2/2014,32105,1,393.23,Germany
465,6/2/2014,52477,1,1181.20,Germany
1605,6/3/2014,46397,1,435.70,Germany
1013,6/3/2014,52391,1,104.95,Germany
449,6/3/2014,53949,1,1070.95,Germany
407,6/3/2014,46397,1,1708.82,Germany
2144,6/21/2014,53797,1,477.70,Germany
1832,6/21/2014,53809,1,367.45,Germany
2275,6/21/2014,48163,1,445.73,Germany
109,6/23/2014,53840,1,1257.38,Germany
407,6/23/2014,48163,2,3417.65,Germany
1009,6/23/2014,53840,1,139.07,Germany
461,6/23/2014,53721,1,1220.57,Germany
563,6/23/2014,53119,1,829.45,Germany
640,6/23/2014,53721,1,824.20,Germany
1023,6/23/2014,45663,1,320.20,Germany
2403,6/10/2014,48369,1,135.98,Germany
506,6/10/2014,53347,1,1359.70,Germany
598,6/10/2014,53783,1,971.20,Germany
461,6/10/2014,53925,1,1220.57,Germany
1851,6/10/2014,53340,1,325.45,Germany
2286,6/10/2014,48369,1,834.23,Germany
585,6/10/2014,52538,1,419.95,Germany
561,6/10/2014,53173,1,745.45,Germany
2399,6/10/2014,48431,1,135.98,Germany
558,6/10/2014,53721,1,1522.45,Germany
2292,6/10/2014,48734,1,723.98,Germany
560,6/10/2014,45659,1,700.82,Germany
465,6/11/2014,46395,1,1181.20,Germany
209,6/11/2014,52428,1,1601.20,Germany
1177,6/11/2014,48432,1,272.95,Germany
465,6/11/2014,52382,1,1181.20,Germany
585,6/11/2014,46414,1,419.95,Germany
471,6/11/2014,48163,1,958.07,Germany
1009,6/12/2014,46286,1,139.07,Germany
2292,6/12/2014,48432,1,723.98,Germany
560,6/12/2014,32051,1,700.82,Germany
1696,9/10/2013,13597,1,183.70,Germany
449,9/11/2013,10318,1,1039.45,Germany
109,9/11/2013,10557,1,1241.63,Germany
2275,9/11/2013,12489,1,445.73,Germany
1896,9/11/2013,12057,1,734.95,Germany
2360,9/11/2013,13347,1,590.10,Germany
470,9/11/2013,10315,1,1039.45,Germany
109,9/11/2013,10585,1,1241.63,Germany
449,9/11/2013,20148,1,1070.95,Germany
1272,9/11/2013,10367,1,530.20,Germany
2292,9/12/2013,13597,1,718.73,Germany
1053,9/12/2013,12687,1,330.70,Germany
449,9/12/2013,12629,1,1070.95,Germany
1085,9/12/2013,20097,1,131.20,Germany
2134,9/12/2013,13357,1,524.95,Germany
2394,9/27/2013,10243,1,152.20,Germany
407,9/27/2013,10247,1,1708.82,Germany
465,9/27/2013,10629,1,1181.20,Germany
2286,9/27/2013,12627,1,834.23,Germany
506,9/28/2013,10407,1,1359.70,Germany
1137,9/28/2013,10435,1,850.45,Germany
2391,9/28/2013,10829,1,797.48,Germany
449,9/28/2013,10585,1,1070.95,Germany
449,9/28/2013,12351,1,1039.45,Germany
2103,9/28/2013,12681,1,629.95,Germany
506,9/28/2013,20459,1,1359.70,Germany
763,9/23/2013,10315,1,389.55,Germany
1875,9/23/2013,12165,1,1154.95,Germany
1013,9/23/2013,12207,1,104.95,Germany
2295,9/23/2013,13189,1,1059.98,Germany
204,9/23/2013,10319,1,876.70,Germany
2341,9/23/2013,13159,1,466.73,Germany
506,9/23/2013,12359,1,1359.70,Germany
764,9/23/2013,10315,1,389.55,Germany
1013,9/24/2013,10717,1,104.95,Germany
668,9/24/2013,21033,1,1412.20,Germany
598,9/24/2013,13129,1,971.20,Germany
465,3/31/2014,12277,1,1181.20,Germany
555,3/31/2014,12357,1,929.20,Germany
563,3/31/2014,12349,1,787.45,Germany
1026,3/31/2014,14059,1,181.07,Germany
1171,3/31/2014,10315,1,393.70,Germany
465,3/28/2014,10117,1,1181.20,Germany
1027,3/28/2014,12357,1,1207.45,Germany
1028,3/28/2014,12489,1,1123.45,Germany
1868,3/28/2014,12627,1,1186.45,Germany
2331,3/28/2014,10707,1,750.23,Germany
2206,3/28/2014,10117,1,117.60,Germany
1027,3/28/2014,20251,1,1207.45,Germany
808,3/28/2014,12629,1,398.95,Germany
1140,3/28/2014,10719,1,829.45,Germany
1140,3/28/2014,13629,1,829.45,Germany
449,3/29/2014,10557,1,1070.95,Germany
506,3/29/2014,12103,1,1359.70,Germany
1857,3/29/2014,12555,2,199.40,Germany
3,3/29/2014,13127,1,955.50,Germany
449,3/21/2014,12101,1,1070.95,Germany
449,3/21/2014,10719,1,1039.45,Germany
2332,3/21/2014,20251,1,587.48,Germany
407,3/21/2014,10587,2,3417.65,Germany
465,3/21/2014,10587,1,1181.20,Germany
465,3/22/2014,12351,1,1181.20,Germany
900,3/22/2014,12043,1,304.45,Germany
506,3/24/2014,12351,1,1359.70,Germany
2332,3/24/2014,12687,1,587.48,Germany
506,3/24/2014,13407,1,1359.70,Germany
1982,3/24/2014,13129,1,398.95,Germany
908,3/24/2014,10585,1,215.20,Germany
2144,3/25/2014,13353,1,477.70,Germany
451,3/25/2014,14057,1,963.32,Germany
2103,3/25/2014,12627,1,629.95,Germany
1118,3/25/2014,10405,1,398.95,Germany
2207,3/25/2014,12305,1,114.98,Germany
1868,3/25/2014,13347,1,1186.45,Germany
2206,3/25/2014,12305,1,114.98,Germany
506,3/25/2014,10587,1,1359.70,Germany
1272,3/25/2014,10243,1,530.20,Germany
1588,3/25/2014,10719,1,341.20,Germany
465,3/26/2014,10319,1,1181.20,Germany
506,3/26/2014,10965,1,1359.70,Germany
449,3/26/2014,10117,1,1070.95,Germany
461,3/26/2014,10585,1,1220.57,Germany
656,3/26/2014,12309,1,950.20,Germany
2403,3/26/2014,12629,1,135.98,Germany
461,3/26/2014,10587,1,1220.57,Germany
1009,3/26/2014,14052,2,278.15,Germany
598,3/26/2014,20259,1,971.20,Germany
1033,3/26/2014,10823,1,997.45,Germany
208,3/26/2014,10719,1,1472.57,Germany
461,3/26/2014,20251,1,1220.57,Germany
2363,3/26/2014,20251,1,1049.48,Germany
826,3/26/2014,12351,1,1359.70,Germany
1212,3/26/2014,12351,1,482.95,Germany
449,3/26/2014,10119,1,1070.95,Germany
2343,3/26/2014,12349,1,555.98,Germany
2403,3/26/2014,10119,1,135.98,Germany
777,3/27/2014,12487,1,151.20,Germany
465,3/27/2014,12277,1,1181.20,Germany
2199,3/27/2014,10247,1,240.98,Germany
2367,3/27/2014,12357,1,498.23,Germany
465,5/31/2014,12685,1,1181.20,Germany
506,5/31/2014,12207,1,1359.70,Germany
507,5/31/2014,13129,1,2047.45,Germany
963,5/31/2014,10243,1,432.60,Germany
16,5/31/2014,10557,1,711.38,Germany
585,5/31/2014,10627,1,419.95,Germany
993,5/31/2014,13629,1,432.60,Germany
1175,5/31/2014,10777,1,824.20,Germany
1176,5/31/2014,12351,1,614.20,Germany
2403,5/31/2014,12305,1,135.98,Germany
506,5/31/2014,10437,1,1359.70,Germany
585,5/31/2014,20251,1,419.95,Germany
1086,5/31/2014,12439,1,123.32,Germany
465,5/31/2014,12555,1,1181.20,Germany
465,6/7/2014,13439,1,1181.20,Germany
598,6/7/2014,12101,1,971.20,Germany
615,6/7/2014,12165,1,692.95,Germany
506,6/9/2014,12627,1,1359.70,Germany
2379,6/9/2014,12351,1,227.85,Germany
465,6/9/2014,20251,1,1181.20,Germany
875,6/9/2014,13505,1,524.95,Germany
1223,6/9/2014,10435,1,419.95,Germany
1566,6/9/2014,10777,1,377.95,Germany
1722,6/9/2014,12249,1,78.70,Germany
2367,6/9/2014,12687,1,498.23,Germany
2369,6/9/2014,12627,1,456.23,Germany
465,6/9/2014,12279,1,1181.20,Germany
1028,10/22/2013,47441,1,1102.45,Germany
1774,10/23/2013,45481,1,892.45,Germany
2360,10/23/2013,47877,1,613.73,Germany
202,10/23/2013,45481,1,1443.70,Germany
2189,10/23/2013,45359,1,351.23,Germany
407,10/23/2013,47259,1,1708.82,Germany
2403,10/24/2013,45356,1,135.98,Germany
461,10/24/2013,45479,1,1220.57,Germany
449,10/12/2013,51766,1,1039.45,Germany
1013,10/12/2013,47546,1,104.95,Germany
471,10/12/2013,51645,1,958.07,Germany
449,10/14/2013,46537,1,1070.95,Germany
506,11/12/2013,50999,1,1359.70,Germany
449,10/31/2013,45470,1,1039.45,Germany
2199,10/31/2013,50827,1,240.98,Germany
449,11/1/2013,50999,1,1070.95,Germany
1120,11/1/2013,45359,1,241.45,Germany
201,11/4/2013,51429,1,1569.70,Germany
1575,11/4/2013,45468,1,280.82,Germany
2193,11/18/2013,50827,1,776.48,Germany
26,11/18/2013,47839,1,829.50,Germany
2403,11/18/2013,50670,1,135.98,Germany
1601,11/18/2013,46537,1,317.57,Germany
449,11/19/2013,47167,1,1070.95,Germany
1879,12/14/2013,50765,1,1574.95,Germany
451,12/14/2013,45479,1,923.95,Germany
1832,12/16/2013,45481,1,367.45,Germany
415,11/5/2013,47804,1,958.07,Germany
1305,11/5/2013,47259,1,430.45,Germany
560,11/6/2013,47798,1,700.82,Germany
465,11/8/2013,50171,1,1181.20,Germany
506,12/19/2013,52159,1,1359.70,Germany
507,12/19/2013,45481,1,2047.45,Germany
1645,12/19/2013,46147,1,419.95,Germany
2403,12/20/2013,47169,1,135.98,Germany
719,12/20/2013,51789,1,104.95,Germany
1114,11/19/2013,51371,1,228.32,Germany
720,12/26/2013,45359,1,104.95,Germany
719,12/26/2013,45359,1,104.95,Germany
1134,12/26/2013,46499,1,958.07,Germany
567,12/27/2013,45479,1,811.07,Germany
506,1/13/2014,52159,1,1359.70,Germany
2138,1/13/2014,47551,1,472.45,Germany
407,1/15/2014,46485,1,1708.82,Germany
506,1/15/2014,46537,1,1359.70,Germany
1994,1/15/2014,47929,1,734.95,Germany
1182,1/16/2014,50999,1,233.57,Germany
1306,1/16/2014,45468,1,881.95,Germany
465,1/17/2014,45481,1,1181.20,Germany
465,1/18/2014,47805,1,1181.20,Germany
465,1/18/2014,46499,1,1181.20,Germany
506,1/18/2014,47805,1,1359.70,Germany
2395,12/27/2013,46446,1,177.98,Germany
506,12/28/2013,47559,1,1270.45,Germany
465,12/28/2013,46483,1,1181.20,Germany
688,12/28/2013,45357,1,561.70,Germany
711,12/30/2013,45481,1,236.20,Germany
465,12/30/2013,47166,1,1181.20,Germany
465,12/30/2013,45403,1,1181.20,Germany
1212,12/31/2013,50999,1,448.82,Germany
2286,12/31/2013,47169,1,834.23,Germany
1989,12/31/2013,45357,1,456.70,Germany
489,12/31/2013,47239,2,1945.02,Germany
506,12/31/2013,46509,1,1359.70,Germany
365,12/31/2013,50999,1,629.74,Germany
506,2/20/2014,47559,1,1359.70,Germany
1177,2/20/2014,51145,1,272.95,Germany
506,2/20/2014,47805,1,1359.70,Germany
651,2/20/2014,51645,1,824.20,Germany
1182,2/20/2014,51145,1,233.57,Germany
506,1/28/2014,50667,1,1359.70,Germany
477,1/29/2014,51145,1,1369.57,Germany
465,1/29/2014,46483,1,1181.20,Germany
506,1/30/2014,45357,1,1359.70,Germany
615,1/30/2014,45481,1,692.95,Germany
465,1/30/2014,45357,1,1181.20,Germany
471,1/30/2014,45475,1,958.07,Germany
1753,1/30/2014,47805,1,944.48,Germany
209,1/31/2014,52351,1,1601.20,Germany
407,1/31/2014,47269,1,1708.82,Germany
465,1/31/2014,51647,1,1181.20,Germany
826,1/31/2014,46045,1,1259.48,Germany
200,1/31/2014,51149,1,1259.95,Germany
407,1/31/2014,46485,1,1708.82,Germany
465,1/31/2014,47647,1,1181.20,Germany
451,2/1/2014,50668,1,923.95,Germany
1916,2/4/2014,52134,1,325.45,Germany
397,2/4/2014,51674,1,1496.20,Germany
598,2/5/2014,50169,1,971.20,Germany
2224,2/5/2014,47055,1,80.85,Germany
2225,2/5/2014,47055,1,80.85,Germany
465,2/6/2014,47559,1,1181.20,Germany
431,2/7/2014,51766,1,1044.70,Germany
1026,2/7/2014,51145,1,181.07,Germany
2103,2/7/2014,51674,1,629.95,Germany
451,2/7/2014,46049,1,923.95,Germany
3,2/8/2014,46537,1,955.50,Germany
2045,2/8/2014,47057,1,608.95,Germany
506,2/10/2014,45468,1,1359.70,Germany
1182,2/10/2014,50999,1,233.57,Germany
2337,2/10/2014,52062,1,419.48,Germany
487,2/10/2014,52159,1,1102.45,Germany
2403,2/10/2014,47574,1,135.98,Germany
9,2/11/2014,51643,1,634.73,Germany
431,2/11/2014,50999,1,1044.70,Germany
567,2/21/2014,46117,1,811.07,Germany
465,2/21/2014,51145,1,1181.20,Germany
465,2/27/2014,47055,1,1181.20,Germany
2331,2/27/2014,46117,1,760.73,Germany
506,2/27/2014,46483,1,1359.70,Germany
465,2/27/2014,50968,1,1181.20,Germany
506,2/27/2014,46047,1,1359.70,Germany
506,2/27/2014,45356,1,1359.70,Germany
506,2/27/2014,45481,1,1359.70,Germany
585,2/27/2014,47055,1,419.95,Germany
449,2/28/2014,45357,1,1070.95,Germany
506,2/28/2014,46537,1,1359.70,Germany
397,2/28/2014,45481,1,1496.20,Germany
449,2/28/2014,47661,1,1070.95,Germany
506,2/28/2014,47239,1,1359.70,Germany
668,2/28/2014,51149,1,1412.20,Germany
1608,2/28/2014,47506,1,459.32,Germany
506,2/28/2014,45357,1,1359.70,Germany
2337,2/28/2014,47546,1,419.48,Germany
451,2/28/2014,46117,1,963.32,Germany
465,2/28/2014,47443,1,1181.20,Germany
183,2/28/2014,47546,1,795.38,Germany
2206,11/19/2013,40883,1,117.60,Germany
2269,11/20/2013,40591,1,382.73,Germany
506,11/21/2013,22419,1,1359.70,Germany
506,11/22/2013,22041,1,1359.70,Germany
19,11/22/2013,22763,1,367.45,Germany
1645,11/22/2013,22763,1,419.95,Germany
1989,11/22/2013,41352,1,456.70,Germany
506,11/22/2013,22297,1,1359.70,Germany
451,11/23/2013,42549,1,923.95,Germany
2103,11/23/2013,22115,1,629.95,Germany
2207,11/25/2013,40883,1,114.98,Germany
2206,11/25/2013,40883,1,114.98,Germany
585,11/25/2013,45145,1,419.95,Germany
826,11/25/2013,22147,1,1359.70,Germany
1300,11/26/2013,22305,1,451.45,Germany
598,11/29/2013,40721,1,971.20,Germany
781,11/29/2013,22303,1,125.95,Germany
403,11/29/2013,22049,1,1154.32,Germany
407,11/29/2013,41065,1,1708.82,Germany
465,11/29/2013,22177,1,1181.20,Germany
1053,11/29/2013,41352,2,661.40,Germany
449,11/29/2013,22049,1,1070.95,Germany
782,11/29/2013,22303,1,125.95,Germany
461,11/29/2013,22087,1,1220.57,Germany
506,11/30/2013,22119,1,1359.70,Germany
506,11/30/2013,40591,1,1359.70,Germany
506,11/30/2013,42899,1,1359.70,Germany
2134,11/30/2013,40217,1,524.95,Germany
1053,11/30/2013,22417,1,341.20,Germany
407,11/30/2013,45134,1,1708.82,Germany
651,11/30/2013,45134,1,824.20,Germany
407,11/30/2013,22605,1,1708.82,Germany
2097,12/20/2013,22417,1,519.70,Germany
2036,12/20/2013,22359,1,215.20,Germany
115,12/21/2013,45147,1,910.88,Germany
407,12/21/2013,42107,1,1708.82,Germany
465,12/21/2013,22049,1,1181.20,Germany
1013,12/23/2013,22049,1,104.95,Germany
449,12/23/2013,45145,1,1039.45,Germany
465,3/27/2014,40597,1,1181.20,Germany
908,3/27/2014,22587,1,215.20,Germany
506,3/27/2014,22147,1,1359.70,Germany
925,3/27/2014,22087,1,314.95,Germany
822,3/27/2014,22587,1,409.45,Germany
902,3/27/2014,42549,1,157.45,Germany
614,3/27/2014,42549,1,682.45,Germany
2395,3/27/2014,45276,1,175.88,Germany
902,3/28/2014,45145,1,157.45,Germany
1049,3/28/2014,22301,1,262.45,Germany
506,3/29/2014,22419,1,1359.70,Germany
1179,3/29/2014,40591,1,598.45,Germany
589,3/29/2014,42349,1,850.45,Germany
653,3/29/2014,22335,1,918.70,Germany
674,3/29/2014,22301,1,682.45,Germany
925,3/29/2014,41065,1,314.95,Germany
1889,3/29/2014,22043,1,656.20,Germany
471,3/29/2014,22359,1,958.07,Germany
1177,3/29/2014,42281,1,262.45,Germany
668,3/29/2014,41066,1,1412.20,Germany
1879,3/29/2014,22605,1,1076.20,Germany
506,3/30/2014,22049,1,1359.70,Germany
465,3/31/2014,40597,1,1181.20,Germany
506,3/31/2014,22149,1,1359.70,Germany
506,3/31/2014,45279,1,1359.70,Germany
720,3/31/2014,22049,1,104.95,Germany
1194,3/31/2014,45279,1,787.45,Germany
2207,3/31/2014,22087,1,114.98,Germany
2275,3/31/2014,22115,1,445.73,Germany
2393,3/31/2014,22607,1,118.13,Germany
2403,3/31/2014,40231,1,135.98,Germany
506,3/31/2014,22117,1,1359.70,Germany
711,3/31/2014,22147,1,246.70,Germany
834,3/31/2014,22149,1,1102.45,Germany
907,3/31/2014,22111,1,734.95,Germany
465,3/31/2014,22301,1,1181.20,Germany
604,3/31/2014,45276,1,559.07,Germany
1179,3/31/2014,45147,1,587.95,Germany
2275,3/31/2014,41540,1,445.73,Germany
477,3/31/2014,41749,1,1369.57,Germany
506,3/31/2014,22049,1,1359.70,Germany
506,3/31/2014,22299,1,1359.70,Germany
506,3/31/2014,22301,2,2719.40,Germany
711,3/31/2014,22763,1,246.70,Germany
808,3/31/2014,40595,1,398.95,Germany
1265,3/31/2014,41065,1,866.20,Germany
2206,3/31/2014,22087,1,114.98,Germany
461,3/31/2014,22417,1,1220.57,Germany
506,3/31/2014,22393,1,1359.70,Germany
506,3/31/2014,45147,1,1359.70,Germany
1171,3/31/2014,22337,1,398.95,Germany
2277,3/31/2014,22587,1,330.23,Germany
2376,3/31/2014,40764,1,818.48,Germany
407,3/31/2014,22337,1,1708.82,Germany
449,3/31/2014,22763,1,1039.45,Germany
449,3/31/2014,42781,1,1070.95,Germany
465,3/31/2014,45147,1,1181.20,Germany
651,3/31/2014,41542,1,834.70,Germany
690,3/31/2014,45279,1,433.07,Germany
1118,4/11/2014,22359,1,398.95,Germany
1720,4/11/2014,22087,1,293.95,Germany
1703,4/11/2014,22087,2,188.90,Germany
407,4/11/2014,42489,1,1708.82,Germany
1722,4/11/2014,40597,1,78.70,Germany
