ProductID,Date,Zip,Units,Revenue,Country
2193,3/21/2014,2400,1,761.25,Mexico
1883,3/31/2014,2140,1,761.20,Mexico
1115,3/27/2014,2900,1,456.70,Mexico
875,3/27/2014,2400,1,524.95,Mexico
465,3/27/2014,4899,1,1181.20,Mexico
132,3/28/2014,4009,1,782.25,Mexico
197,3/29/2014,4908,1,503.48,Mexico
1763,3/29/2014,2008,1,498.70,Mexico
792,3/29/2014,2010,1,73.45,Mexico
792,3/29/2014,2450,2,146.90,Mexico
449,3/29/2014,4239,1,1070.95,Mexico
465,3/29/2014,2770,1,1181.20,Mexico
506,12/26/2013,4870,1,1359.70,Mexico
792,12/26/2013,2008,2,146.90,Mexico
1013,12/27/2013,2129,1,104.95,Mexico
506,1/11/2014,4210,1,1359.70,Mexico
688,1/11/2014,4810,1,551.20,Mexico
506,1/12/2014,4269,1,1359.70,Mexico
465,1/13/2014,4269,1,1181.20,Mexico
1306,1/13/2014,2600,1,881.95,Mexico
428,1/13/2014,4280,1,1196.95,Mexico
1120,1/13/2014,2730,1,241.45,Mexico
640,1/14/2014,4908,1,824.20,Mexico
431,1/14/2014,2860,1,1044.70,Mexico
2090,1/14/2014,4100,1,440.95,Mexico
449,1/14/2014,4338,1,1070.95,Mexico
506,1/14/2014,2470,1,1359.70,Mexico
461,1/15/2014,4000,1,1220.57,Mexico
506,1/15/2014,2860,1,1270.45,Mexico
834,1/15/2014,4430,1,1102.45,Mexico
449,1/16/2014,4908,1,1070.95,Mexico
1053,1/16/2014,2260,1,341.20,Mexico
465,1/17/2014,4910,1,1181.20,Mexico
465,1/18/2014,4610,1,1181.20,Mexico
397,1/18/2014,2710,1,1496.20,Mexico
506,1/18/2014,4710,1,1359.70,Mexico
808,1/18/2014,4326,2,797.90,Mexico
461,12/28/2013,2729,1,1220.57,Mexico
461,12/28/2013,4200,1,1220.57,Mexico
1,12/28/2013,2230,1,412.13,Mexico
210,12/28/2013,2008,1,1291.45,Mexico
407,12/28/2013,2729,1,1708.82,Mexico
2286,12/28/2013,4630,1,834.23,Mexico
506,12/29/2013,2008,1,1359.70,Mexico
651,12/30/2013,4280,1,824.20,Mexico
1086,12/30/2013,2770,1,125.95,Mexico
407,12/30/2013,2128,1,1708.82,Mexico
449,12/30/2013,2450,1,1070.95,Mexico
1062,12/30/2013,4270,1,188.95,Mexico
1698,12/30/2013,2008,1,146.95,Mexico
1177,12/30/2013,2670,1,262.45,Mexico
1590,12/30/2013,2110,1,446.20,Mexico
1061,12/30/2013,4270,1,188.95,Mexico
1118,12/30/2013,2150,1,398.95,Mexico
1085,12/30/2013,2770,1,125.95,Mexico
1137,12/30/2013,2519,1,834.70,Mexico
1308,12/30/2013,2400,1,782.20,Mexico
2206,12/31/2013,4350,1,117.60,Mexico
1114,12/31/2013,2729,1,202.07,Mexico
2236,12/31/2013,4280,1,209.48,Mexico
465,12/31/2013,4610,1,1181.20,Mexico
506,12/31/2013,2009,1,1359.70,Mexico
506,12/31/2013,4319,1,1270.45,Mexico
1061,12/31/2013,4921,1,188.95,Mexico
1027,12/31/2013,2008,1,1233.70,Mexico
1086,12/31/2013,2770,1,115.45,Mexico
9,12/31/2013,2110,1,634.73,Mexico
1028,12/31/2013,4020,1,1123.45,Mexico
1085,12/31/2013,2770,1,115.45,Mexico
2207,12/31/2013,4350,1,117.60,Mexico
614,2/19/2014,4539,1,700.82,Mexico
1608,2/19/2014,4000,1,459.32,Mexico
506,2/20/2014,2710,1,1359.70,Mexico
451,2/20/2014,2110,1,963.32,Mexico
451,2/20/2014,4610,1,963.32,Mexico
2052,2/20/2014,4420,1,766.45,Mexico
2337,2/20/2014,4280,1,419.48,Mexico
3,2/21/2014,4610,1,955.50,Mexico
506,2/21/2014,4210,1,1359.70,Mexico
555,2/21/2014,4336,1,892.45,Mexico
506,1/28/2014,4330,1,1359.70,Mexico
585,1/28/2014,4326,1,419.95,Mexico
808,1/29/2014,2729,1,398.95,Mexico
407,1/29/2014,2040,1,1708.82,Mexico
465,1/29/2014,4919,1,1181.20,Mexico
465,1/30/2014,2008,1,1181.20,Mexico
465,1/30/2014,2340,1,1181.20,Mexico
506,1/30/2014,2000,1,1359.70,Mexico
2052,1/30/2014,4420,1,755.95,Mexico
2363,1/31/2014,2300,1,944.48,Mexico
465,1/31/2014,2340,1,1181.20,Mexico
563,1/31/2014,2920,1,787.45,Mexico
688,1/31/2014,2710,1,561.70,Mexico
1376,1/31/2014,4280,1,498.70,Mexico
439,1/31/2014,2008,1,1080.82,Mexico
444,1/31/2014,4309,1,1102.45,Mexico
465,1/31/2014,4800,1,1181.20,Mexico
1177,1/31/2014,4440,1,288.70,Mexico
1375,1/31/2014,4280,1,498.70,Mexico
2145,1/31/2014,4338,1,414.70,Mexico
668,1/31/2014,2230,1,1412.20,Mexico
1909,1/31/2014,4919,1,220.45,Mexico
2255,1/31/2014,4280,1,75.60,Mexico
656,1/31/2014,2110,1,913.45,Mexico
2254,1/31/2014,4280,1,75.60,Mexico
449,1/31/2014,2860,1,1070.95,Mexico
2189,1/31/2014,2320,1,351.23,Mexico
908,2/1/2014,2470,1,241.45,Mexico
1033,2/1/2014,2008,1,997.45,Mexico
465,2/2/2014,2008,1,1181.20,Mexico
506,2/3/2014,2860,1,1359.70,Mexico
2064,2/3/2014,4240,1,640.45,Mexico
465,2/3/2014,4020,1,1181.20,Mexico
760,2/3/2014,2860,1,191.10,Mexico
759,2/3/2014,2860,1,191.10,Mexico
759,2/4/2014,4610,1,191.10,Mexico
760,2/4/2014,4610,1,191.10,Mexico
668,2/4/2014,2729,1,1412.20,Mexico
407,2/6/2014,4336,1,1708.82,Mexico
465,2/6/2014,2110,1,1181.20,Mexico
1757,2/7/2014,2400,1,524.48,Mexico
2286,2/7/2014,2360,1,834.23,Mexico
1125,2/8/2014,2230,1,1015.82,Mexico
465,2/8/2014,2110,1,1181.20,Mexico
653,2/10/2014,4020,1,881.95,Mexico
667,2/10/2014,4020,1,818.95,Mexico
902,2/11/2014,2970,1,157.45,Mexico
109,2/11/2014,4389,1,1241.63,Mexico
2104,2/11/2014,2718,1,577.45,Mexico
9,2/11/2014,4309,1,634.73,Mexico
1005,2/11/2014,2700,1,125.95,Mexico
465,2/12/2014,4318,1,1181.20,Mexico
986,2/12/2014,4040,1,367.45,Mexico
2099,4/1/2014,2070,1,430.45,Mexico
1028,4/2/2014,4908,1,1123.45,Mexico
1703,4/2/2014,2040,1,99.70,Mexico
1177,4/2/2014,2750,1,278.20,Mexico
465,4/2/2014,4320,1,1181.20,Mexico
471,4/2/2014,4100,1,958.07,Mexico
791,3/29/2014,2450,2,146.90,Mexico
2124,3/29/2014,4908,1,892.45,Mexico
2138,3/29/2014,4908,1,472.45,Mexico
2206,3/30/2014,4921,1,117.60,Mexico
690,3/30/2014,2250,1,433.07,Mexico
2207,3/30/2014,4921,1,117.60,Mexico
653,3/30/2014,2250,1,918.70,Mexico
2337,3/30/2014,4326,1,419.48,Mexico
2369,3/30/2014,4326,1,450.98,Mexico
640,3/30/2014,2150,1,813.70,Mexico
585,3/30/2014,2710,1,419.95,Mexico
2331,3/30/2014,4369,1,734.48,Mexico
2367,3/30/2014,4326,1,508.73,Mexico
598,3/30/2014,2470,1,939.70,Mexico
465,3/31/2014,2008,1,1181.20,Mexico
471,3/31/2014,2450,1,958.07,Mexico
908,3/31/2014,2129,1,220.45,Mexico
507,3/31/2014,4210,1,2047.45,Mexico
1113,3/31/2014,2250,1,191.57,Mexico
1129,3/31/2014,2729,1,509.20,Mexico
1177,3/31/2014,2250,1,251.95,Mexico
2366,3/31/2014,2070,1,435.23,Mexico
2138,3/31/2014,2340,1,472.45,Mexico
465,3/31/2014,2129,1,1181.20,Mexico
808,3/31/2014,4010,1,398.95,Mexico
1265,3/31/2014,2920,1,866.20,Mexico
407,3/31/2014,2008,1,1708.82,Mexico
931,4/11/2014,4450,1,341.20,Mexico
963,4/11/2014,2300,1,432.60,Mexico
2254,4/11/2014,4908,1,75.60,Mexico
721,4/11/2014,2730,1,167.95,Mexico
1060,4/11/2014,4908,1,178.45,Mexico
407,4/11/2014,4210,1,1708.82,Mexico
585,4/11/2014,2169,1,419.95,Mexico
792,4/11/2014,2530,1,73.45,Mexico
506,4/11/2014,4317,1,1359.70,Mexico
653,4/11/2014,2000,1,918.70,Mexico
722,4/11/2014,2730,1,167.95,Mexico
792,4/11/2014,4239,1,73.45,Mexico
820,4/11/2014,2710,1,1049.95,Mexico
1059,4/11/2014,4908,1,178.45,Mexico
1009,4/11/2014,4320,1,139.07,Mexico
2255,4/11/2014,4908,1,75.60,Mexico
980,4/12/2014,4630,1,409.45,Mexico
1026,4/12/2014,2770,1,181.07,Mexico
2379,4/12/2014,2420,1,227.85,Mexico
465,4/12/2014,4009,1,1181.20,Mexico
1223,4/12/2014,4020,1,446.20,Mexico
567,4/12/2014,4369,1,811.07,Mexico
836,4/12/2014,2519,1,839.95,Mexico
465,4/13/2014,4660,1,1181.20,Mexico
582,4/13/2014,4610,2,713.90,Mexico
465,4/13/2014,2710,1,1181.20,Mexico
451,4/13/2014,2450,1,963.32,Mexico
1375,4/14/2014,2008,1,482.95,Mexico
2337,4/14/2014,4919,1,419.48,Mexico
980,4/14/2014,4908,1,432.60,Mexico
1013,4/14/2014,4210,1,104.95,Mexico
1605,4/14/2014,2008,1,435.70,Mexico
2369,4/14/2014,4210,1,445.73,Mexico
1272,4/14/2014,2320,1,530.20,Mexico
1376,4/14/2014,2008,1,482.95,Mexico
2084,4/14/2014,2400,1,750.70,Mexico
2341,3/31/2014,2008,1,466.73,Mexico
589,4/15/2014,2129,1,892.45,Mexico
2036,4/15/2014,4610,1,230.95,Mexico
690,4/16/2014,2040,1,425.20,Mexico
582,4/16/2014,2110,1,356.95,Mexico
816,4/10/2014,2250,1,456.70,Mexico
945,4/10/2014,2250,1,702.98,Mexico
791,4/11/2014,4239,1,73.45,Mexico
900,4/11/2014,4319,1,304.45,Mexico
1009,4/11/2014,2730,1,134.93,Mexico
407,4/11/2014,2230,1,1708.82,Mexico
465,4/11/2014,2008,1,1181.20,Mexico
791,4/11/2014,2530,1,73.45,Mexico
805,4/11/2014,2970,1,188.95,Mexico
809,4/11/2014,2730,1,269.85,Mexico
1009,4/25/2014,2980,1,139.07,Mexico
465,4/25/2014,2125,1,1181.20,Mexico
1171,4/25/2014,2420,1,393.70,Mexico
792,4/25/2014,4919,1,80.85,Mexico
1175,4/26/2014,4326,1,803.20,Mexico
549,4/26/2014,2730,1,564.32,Mexico
97,4/26/2014,2519,1,624.23,Mexico
585,4/26/2014,2950,1,419.95,Mexico
651,4/26/2014,2730,1,834.70,Mexico
824,4/26/2014,4513,1,461.95,Mexico
2193,4/26/2014,4320,1,792.23,Mexico
407,4/26/2014,4326,1,1708.82,Mexico
506,4/26/2014,2640,1,1359.70,Mexico
598,4/26/2014,4908,1,971.20,Mexico
908,4/26/2014,2470,1,215.20,Mexico
407,4/27/2014,2040,1,1708.82,Mexico
2368,4/27/2014,4326,1,765.98,Mexico
477,4/27/2014,4230,1,1369.57,Mexico
506,4/27/2014,2920,1,1359.70,Mexico
506,4/27/2014,4320,1,1359.70,Mexico
549,4/27/2014,4020,1,564.32,Mexico
2366,4/27/2014,4326,1,435.23,Mexico
465,4/27/2014,2528,1,1181.20,Mexico
900,4/28/2014,2008,1,304.45,Mexico
2395,4/28/2014,4309,1,177.98,Mexico
759,4/28/2014,2260,1,191.10,Mexico
762,4/28/2014,2260,1,218.93,Mexico
931,4/28/2014,2400,1,341.20,Mexico
824,4/28/2014,2470,1,461.95,Mexico
688,4/16/2014,2129,1,569.57,Mexico
2350,4/16/2014,2110,1,408.98,Mexico
1666,4/17/2014,2300,1,236.20,Mexico
465,4/17/2014,2310,1,1181.20,Mexico
549,4/17/2014,4320,1,556.45,Mexico
2054,4/17/2014,2739,1,713.95,Mexico
860,4/17/2014,2008,1,624.70,Mexico
2189,4/17/2014,2860,1,351.23,Mexico
2254,4/18/2014,4910,1,75.60,Mexico
974,4/18/2014,2519,1,695.10,Mexico
2337,4/18/2014,2125,1,419.48,Mexico
403,4/18/2014,4239,1,1154.32,Mexico
582,4/18/2014,4610,9,3212.53,Mexico
582,4/18/2014,2110,8,2855.58,Mexico
2255,4/18/2014,4910,1,75.60,Mexico
2367,4/18/2014,4640,1,508.73,Mexico
668,4/24/2014,4390,1,1412.20,Mexico
449,4/24/2014,2129,1,1070.95,Mexico
925,4/25/2014,4739,1,330.70,Mexico
1867,4/25/2014,4000,1,944.95,Mexico
477,2/27/2014,2600,1,1369.57,Mexico
451,2/27/2014,2169,1,963.32,Mexico
477,2/27/2014,4519,1,1369.57,Mexico
2218,2/27/2014,4336,1,172.73,Mexico
465,2/27/2014,4280,1,1181.20,Mexico
461,2/27/2014,2110,1,1220.57,Mexico
2337,2/27/2014,2729,1,419.48,Mexico
2337,2/27/2014,2830,1,419.48,Mexico
720,2/27/2014,2950,1,104.95,Mexico
2219,2/27/2014,4336,1,172.73,Mexico
2254,2/27/2014,4336,1,75.60,Mexico
465,2/27/2014,2129,1,1181.20,Mexico
1908,2/27/2014,4908,1,435.70,Mexico
1183,2/27/2014,2730,1,750.70,Mexico
506,2/28/2014,2129,1,1359.70,Mexico
762,2/28/2014,4368,3,656.78,Mexico
792,2/28/2014,4100,2,146.90,Mexico
1114,2/28/2014,2730,1,228.32,Mexico
506,2/28/2014,2729,1,1359.70,Mexico
132,2/28/2014,2360,1,782.25,Mexico
451,2/28/2014,2110,1,963.32,Mexico
507,2/28/2014,2128,1,2047.45,Mexico
761,2/28/2014,4368,3,656.78,Mexico
993,2/28/2014,2450,1,419.95,Mexico
1576,2/28/2014,4430,1,283.45,Mexico
1666,2/28/2014,2230,1,238.82,Mexico
651,2/28/2014,2920,1,824.20,Mexico
668,2/28/2014,2450,1,1412.20,Mexico
1597,2/28/2014,2230,1,202.07,Mexico
1916,2/28/2014,2169,1,341.20,Mexico
791,2/28/2014,4100,2,146.90,Mexico
1908,2/28/2014,2340,1,446.20,Mexico
902,2/28/2014,2718,1,157.45,Mexico
1920,2/28/2014,2310,1,335.95,Mexico
549,3/1/2014,4610,1,556.45,Mexico
762,3/1/2014,2990,1,218.93,Mexico
761,3/1/2014,2990,1,218.93,Mexico
132,3/1/2014,2710,1,782.25,Mexico
762,3/1/2014,4280,2,437.85,Mexico
761,3/1/2014,4280,2,437.85,Mexico
2134,3/1/2014,4336,1,503.95,Mexico
449,3/2/2014,2420,1,1070.95,Mexico
555,3/2/2014,2110,1,929.20,Mexico
777,3/3/2014,4270,1,151.20,Mexico
791,3/3/2014,4309,1,73.45,Mexico
778,3/3/2014,4270,1,151.20,Mexico
792,3/3/2014,4309,1,73.45,Mexico
2379,3/4/2014,4309,1,225.23,Mexico
465,3/4/2014,4720,1,1181.20,Mexico
506,3/4/2014,4737,1,1270.45,Mexico
2403,3/4/2014,2230,1,135.98,Mexico
407,3/4/2014,4368,1,1708.82,Mexico
2015,3/14/2014,4210,1,419.95,Mexico
465,3/14/2014,2128,1,1181.20,Mexico
465,3/14/2014,2340,1,1181.20,Mexico
1013,3/14/2014,4640,1,104.95,Mexico
2193,3/14/2014,4280,1,761.25,Mexico
585,3/14/2014,2128,1,419.95,Mexico
711,3/14/2014,2940,1,236.20,Mexico
2350,3/15/2014,2420,1,414.23,Mexico
2360,3/15/2014,4610,1,613.73,Mexico
1053,3/15/2014,2510,1,341.20,Mexico
759,3/15/2014,4280,1,191.10,Mexico
465,3/15/2014,4250,1,1181.20,Mexico
760,3/15/2014,4280,1,191.10,Mexico
908,3/15/2014,4320,1,220.45,Mexico
506,3/15/2014,2770,1,1359.70,Mexico
640,3/15/2014,4610,1,813.70,Mexico
656,3/16/2014,2420,1,913.45,Mexico
461,3/17/2014,2040,1,1220.57,Mexico
927,3/17/2014,2340,1,603.23,Mexico
2045,3/17/2014,4280,1,608.95,Mexico
2254,3/17/2014,4908,1,75.60,Mexico
598,3/17/2014,4280,1,971.20,Mexico
2255,3/17/2014,4908,1,75.60,Mexico
1177,3/17/2014,2479,1,288.70,Mexico
902,3/17/2014,4210,1,157.45,Mexico
2377,3/4/2014,2980,1,870.98,Mexico
816,3/4/2014,4610,1,456.70,Mexico
902,3/4/2014,2230,1,157.45,Mexico
391,4/30/2014,2008,1,1023.49,Mexico
451,4/30/2014,4200,1,963.32,Mexico
549,4/30/2014,2519,1,564.32,Mexico
2100,5/12/2014,2129,1,414.70,Mexico
1009,5/12/2014,2340,1,139.07,Mexico
2332,5/12/2014,2169,1,576.98,Mexico
471,5/12/2014,4320,1,958.07,Mexico
875,5/13/2014,4270,1,545.95,Mexico
545,5/13/2014,4610,1,832.07,Mexico
560,5/13/2014,2710,1,700.82,Mexico
2366,5/13/2014,2340,1,435.23,Mexico
506,5/13/2014,2070,1,1359.70,Mexico
506,5/13/2014,4280,1,1359.70,Mexico
1698,5/13/2014,4210,1,178.45,Mexico
2331,5/13/2014,2860,1,750.23,Mexico
1171,5/9/2014,2320,1,425.20,Mexico
465,5/9/2014,2729,2,2362.40,Mexico
465,5/9/2014,2009,1,1181.20,Mexico
465,5/9/2014,2169,1,1181.20,Mexico
2337,5/9/2014,2110,1,419.48,Mexico
2150,5/9/2014,2519,1,608.95,Mexico
451,5/10/2014,4210,1,963.32,Mexico
826,5/10/2014,4610,1,1259.48,Mexico
819,5/10/2014,2710,1,1422.70,Mexico
2332,5/10/2014,4320,1,576.98,Mexico
1120,4/30/2014,2260,1,241.45,Mexico
415,5/2/2014,2110,1,958.07,Mexico
1177,5/2/2014,2660,1,288.70,Mexico
1115,5/2/2014,4610,1,456.70,Mexico
908,5/3/2014,2770,1,215.20,Mexico
908,5/3/2014,4430,1,220.45,Mexico
507,5/4/2014,2110,1,2047.45,Mexico
451,5/4/2014,4250,1,963.32,Mexico
465,5/4/2014,2519,1,1181.20,Mexico
2052,5/5/2014,4326,1,755.95,Mexico
465,5/5/2014,4020,1,1181.20,Mexico
2182,5/6/2014,2040,1,787.45,Mexico
560,5/6/2014,4270,1,700.82,Mexico
560,5/6/2014,2950,1,700.82,Mexico
1908,5/6/2014,4020,1,448.82,Mexico
1026,5/6/2014,4318,1,181.07,Mexico
2368,5/6/2014,2920,1,823.73,Mexico
208,5/7/2014,2260,1,1472.57,Mexico
589,5/7/2014,4320,1,892.45,Mexico
1857,5/7/2014,2008,1,99.70,Mexico
942,5/7/2014,4630,1,614.20,Mexico
1851,5/7/2014,2718,1,325.45,Mexico
1118,8/13/2013,5780,1,398.95,Mexico
2403,8/13/2013,7010,1,135.98,Mexico
1212,8/14/2013,7509,1,482.95,Mexico
817,8/14/2013,5410,1,409.45,Mexico
1908,8/14/2013,5410,1,446.20,Mexico
2100,8/14/2013,7000,1,398.95,Mexico
640,8/31/2013,5379,1,824.20,Mexico
781,8/31/2013,7090,1,129.68,Mexico
1650,8/31/2013,4970,1,472.45,Mexico
16,8/31/2013,5100,1,711.38,Mexico
449,8/31/2013,5088,1,1039.45,Mexico
902,8/31/2013,7089,1,157.45,Mexico
449,8/31/2013,5030,1,1070.95,Mexico
2043,8/31/2013,5086,1,766.45,Mexico
9,8/31/2013,5100,1,634.73,Mexico
506,8/21/2013,5600,1,1270.45,Mexico
615,8/21/2013,5129,1,692.95,Mexico
506,8/21/2013,4970,1,1270.45,Mexico
2366,8/22/2013,5379,1,435.23,Mexico
674,8/22/2013,7148,1,682.45,Mexico
963,8/22/2013,5730,1,432.60,Mexico
1908,8/22/2013,5088,1,435.70,Mexico
470,8/22/2013,7480,1,1039.45,Mexico
1179,8/22/2013,7020,1,577.45,Mexico
506,8/22/2013,5280,1,1359.70,Mexico
1666,8/23/2013,7279,1,238.82,Mexico
26,8/23/2013,5200,1,829.50,Mexico
506,8/23/2013,5270,1,1359.70,Mexico
654,8/23/2013,5050,1,1023.70,Mexico
1120,8/23/2013,5249,1,223.07,Mexico
2197,8/23/2013,5239,1,272.48,Mexico
945,8/23/2013,7220,1,702.98,Mexico
1576,8/23/2013,7280,1,283.45,Mexico
820,8/24/2013,5370,1,1049.95,Mexico
2366,8/24/2013,4970,1,435.23,Mexico
925,8/24/2013,5088,1,314.95,Mexico
2360,8/24/2013,5770,1,595.35,Mexico
834,8/24/2013,5270,1,1102.45,Mexico
449,8/25/2013,7326,1,1070.95,Mexico
1177,8/30/2013,7458,1,288.70,Mexico
993,8/30/2013,5210,1,432.60,Mexico
902,8/30/2013,7210,2,314.90,Mexico
407,8/30/2013,5410,1,1627.45,Mexico
449,8/30/2013,5086,1,1039.45,Mexico
875,8/30/2013,5210,1,524.95,Mexico
1118,8/30/2013,5030,1,398.95,Mexico
2236,9/7/2013,7183,1,209.48,Mexico
201,9/7/2013,5600,1,1569.70,Mexico
2284,9/7/2013,5379,1,375.38,Mexico
506,9/8/2013,4939,1,1359.70,Mexico
506,9/9/2013,7100,1,1359.70,Mexico
1590,9/9/2013,5088,1,435.70,Mexico
465,9/9/2013,5509,1,1181.20,Mexico
1912,9/9/2013,4970,1,367.45,Mexico
2360,9/10/2013,5770,1,608.48,Mexico
1982,9/10/2013,7187,1,398.95,Mexico
449,9/11/2013,5268,1,1070.95,Mexico
690,9/11/2013,7458,1,425.20,Mexico
407,9/11/2013,7010,1,1627.45,Mexico
902,9/11/2013,7199,1,157.45,Mexico
585,9/11/2013,7160,1,419.95,Mexico
470,9/11/2013,7010,1,1039.45,Mexico
449,9/12/2013,5200,1,1039.45,Mexico
945,9/12/2013,5249,1,702.98,Mexico
854,9/27/2013,5050,1,866.20,Mexico
1357,9/27/2013,7119,1,517.07,Mexico
2254,9/27/2013,7150,1,72.98,Mexico
506,9/27/2013,5008,1,1359.70,Mexico
598,9/27/2013,4970,1,971.20,Mexico
902,9/28/2013,7183,1,157.45,Mexico
465,9/22/2013,7020,1,1181.20,Mexico
470,9/22/2013,7230,1,1039.45,Mexico
465,9/23/2013,7280,1,1181.20,Mexico
461,9/23/2013,4939,1,1220.57,Mexico
2367,9/23/2013,5310,1,508.73,Mexico
200,9/24/2013,7020,1,1259.95,Mexico
407,9/24/2013,7369,1,1708.82,Mexico
465,9/24/2013,5088,1,1181.20,Mexico
506,9/24/2013,5088,1,1359.70,Mexico
589,9/24/2013,7239,1,850.45,Mexico
1176,9/24/2013,5509,1,614.20,Mexico
2280,9/24/2013,7300,1,209.48,Mexico
764,1/2/2014,5088,1,389.55,Mexico
2052,1/2/2014,7183,1,755.95,Mexico
719,1/2/2014,5330,1,104.95,Mexico
763,1/2/2014,5088,1,389.55,Mexico
720,1/2/2014,5330,1,104.95,Mexico
465,1/3/2014,7183,1,1181.20,Mexico
506,1/4/2014,5379,1,1359.70,Mexico
439,1/4/2014,5210,1,1080.82,Mexico
465,1/7/2014,7150,1,1181.20,Mexico
1141,1/7/2014,7089,1,900.32,Mexico
2193,1/7/2014,7119,1,776.48,Mexico
